,label,message
1597,1,urgent mobil number award å 2000 prize guarante call 09061790121 land line claim 3030 valid 12hr 150ppm
1598,0,daddi take good care
1599,0,yeah probabl still got ta check leo
1600,0,k special
1601,0,carlo take sweet time usual let know patti done want smoke tell haul ass
1602,0,ok pa noth problem
1603,0,heard job go wildlif talk tonight u want2com that2worzel wizzl whatev
1604,0,god pick flower dippeditinadew lovingli touch itwhichturnedinto u gift tomeandsaid friend 4u
1605,0,came hostel
1606,0,ok prob come lunch
1607,0,ju tell u dat b leav 4 shanghai 21st instead haf time 2 meet cya
1608,0,freez home yet rememb kiss mom morn love think miss yet
1609,0,readi big day tomorrow
1610,0,probabl around mu lot
1611,0,645
1612,1,rt king pro video club need help info ringtonek co uk call 08701237397 must 16 club credit redeem www ringtonek co uk enjoy
1613,0,thnx dude u guy 2nite
1614,0,sef dey laugh meanwhil darl anji
1615,0,mm food da
1616,0,k make sens btw carlo difficult guy gon na smoke go pick second batch get ga
1617,0,u download fring app
1618,0,2 oz guy kinda flaki one friend interest pick lt gt worth tonight possibl
1619,0,friend u stay fb chat
1620,0,fuck babe miss sooooo much wish sleep bed lone go sleep dream love
1621,0,live simpl love also simpl laugh simpl win tooo simpl simpl difficult gud nte
1622,1,u secret admir look 2 make contact u find r reveal think ur special call 09058094599
1623,0,ah well confus thing û
1624,1,500 free text msg text ok 80488 credit account
1625,0,hi dear call urgnt know what problem want work problem least tell wate repli
1626,0,dear ok
1627,1,select stay 1 250 top british hotel noth holiday worth å 350 claim call london 02072069400 bx 526 sw73ss
1628,0,ye princess want make happi
1629,0,sound like mani talent would like go dinner date next week
1630,0,go film 2day da 6pm sorri da
1631,0,watch movi alreadi xy want 2 shop shop w
1632,0,hello littl parti anim thought buzz friend grin remind love send naughti ador kiss
1633,0,yesterday go home
1634,1,eeri nokia tone 4u rpli tone titl 8007 eg tone dracula 8007 titl ghost addamsfa munster exorcist twilight www getz co uk pobox36504w45wq 150p
1635,0,come life brought sun shini warm heart put constant smile face make feel love care
1636,0,shit surpris went spent even french guy met town fool around bit let fuck
1637,1,0a network allow compani bill sm respons supplier
1638,0,great comedi cant stop laugh da
1639,1,freemsg feelin kinda lnli hope u like 2 keep compani jst got cam mobi wan na c pic txt repli date 82242 msg150p 2rcv hlp 08712317606 stop 82242
1640,0,alright set text man
1641,0,hi keen go kind feel go tomo mind
1642,0,sleep nt feel well
1643,0,u switch fone dammit
1644,0,india take lead
1645,0,post l8r class
1646,0,tht wat wright brother fli
1647,0,even v good somewhat event laden fill worri û_ head ok throat wreck see six
1648,0,u laugh realli loud u talk spontan u dont care other feel u probabl dear amp best friend goodeven dear
1649,0,laptop take
1650,0,dont file bag work call tell find anyth room
1651,0,wan earli lei outsid wun b home earli neva mind
1652,1,ur chanc win å 250 cash everi wk txt action 80608 c www movietrivia tv custcar 08712405022 1x150p wk
1653,0,bugi juz wat walk home oredi ìï late repli oso saw top dat like din buy r ì_
1655,0,7 go ok na
1656,0,ye post coupl pic fb still snow outsid wake
1657,0,one good partnership go take lead
1658,1,rgent 2nd attempt contact u u å 1250 call 09071512433 b4 050703 csbcm4235wc1n3xx callcost 150ppm mobilesvari maxå 7 50
1659,0,yeah class
1660,0,send bec templ na
1661,0,come home class right need work shower
1662,1,hi ur lookin 4 sauci daytim fun wiv busti marri woman free next week chat 2 sort time 09099726429 janinexx callså 1 minmobsmorelkpobox177hp51fl
1663,0,mostli like
1664,0,ìï v fan
1665,0,dunno co v late n reach insid alreadi ate spageddi lor e gal r laugh lor
1666,0,guess spent last night phase fourth dimens
1667,0,dad gon na call get work ask crazi question
1668,0,ye said
1669,0,hurt n meaning line ever compromis everyth love
1670,0,lmao nice 1
1671,0,glad see repli
1672,1,urgent tri contact u today draw show å 800 prize guarante call 09050001295 land line claim a21 valid 12hr
1673,1,monthli password wap mobsi com 391784 use wap phone pc
1674,0,nah dub je still buff
1675,0,pain word thought happi toughest thing earth
1676,0,yeah fine å 6 get ok
1677,0,lol u come idea
1678,0,mani peopl seem special first sight remain special till last sight maintain till life end sh ja
1680,0,okay wait ah
1681,0,lei
1682,0,hi babe u r like bed im sorri tonight realli wan na see u tomorrow call 9 love xxx
1683,0,alreadi squat new way walk
1684,0,want bold 2 bb torch
1685,0,cramp stop go back sleep
1686,1,today vodafon number end 0089 last four digit select receiv å 350 award number match pleas call 09063442151 claim å 350 award
1687,1,free top rington sub weekli rington get 1st week free send subpoli 81618 3 per week stop sm 08718727870
1688,0,nan sonathaya soladha boss
1689,0,bring tat cd forget
1691,0,know rape dude poker
1692,0,weightloss girl friend make load money ebay someth give thank god
1693,0,gr8 see messag r u leav congrat dear school wat r ur plan
1694,0,ìï eatin later eatin wif fren lei ìï go home first
1695,0,finish alreadi yar keep say mushi embarrass ok
1696,0,sorri man stash ran dri last night pick sunday
1697,0,hai priya right doctor said pa
1698,1,free msg sorri servic order 81303 could deliv suffici credit pleas top receiv servic
1700,0,pleas ask mummi call father
1701,0,come room come hous co hous still messi haha
1702,0,lost 10 kilo today
1703,0,tast fish curri p
1704,0,might accid tookplac somewher ghodbandar rd traffic move slove plz slip amp worri
1705,0,yun ah ì_ wkg btw ì_ go nu sc ìï wana specialis wad
1706,0,ye one woman man pleas tell like dislik bed
1707,0,test earlier appreci call tomorrow
1708,0,loverboy keep come queen hmmm ach speak miss despar
1709,0,u meet fren dun wan meet ah muz b guy rite
1710,0,promis though even gotten dinner yet
1711,0,got back dislik bed
1712,0,turn stereo love mi phone unknown album
1713,1,hard live 121 chat 60p min choos girl connect live call 09094646899 cheap chat uk biggest live servic vu bcm1896wc1n3xx
1714,0,yeah see
1715,0,ask u knw nt may ur frnd classmat
1716,0,sorri earlier put fire around talk 9 actual life lol
1717,1,wow boy r back take 2007 uk tour win vip ticket pre book vip club txt club 81303 trackmarqu ltd info vipclub4u
1718,0,missionari hook doggi hook stand
1719,0,u better go sleep dun disturb u liao u wake msg lor
1721,0,watch hous ûò entertain ûò get whole hugh lauri thing ûò even stick ûò inde especi stick
1722,0,thought prap meant anoth one goodo look tomorrow
1723,0,hi jon pete ive bin 2 spain recent hav sum dinero left bill said u ur åôrent mayb interest hav 12 000pe around å 48 tb jame
1724,0,bold 2 lt gt
1725,0,know shall speak lt gt minut
1726,0,alrit hunni wot u 2 2nite didnt end goin town ju da pub instead ju chillin da mo bedroom love jen xxx
1727,0,went project centr
1728,0,per request maangalyam alaipayuth set callertun caller press 9 copi friend callertun
1729,0,lol yeah point guess
1730,0,project w fren lor
1731,0,lol well qualiti aint bad aint complain
1732,0,k happen tonight
1733,1,hi mandi sullivan call hotmix fm chosen receiv å 5000 00 easter prize draw pleas telephon 09041940223 claim 29 03 05 prize transfer someon els
1734,0,think go finn come
1735,0,tire special
1736,0,come tomorrow di
1738,0,k go sleep well take rest
1739,0,u guy never invit anywher
1740,1,ur go 2 bahama callfreefon 08081560665 speak live oper claim either bahama cruis ofå 2000 cash 18 opt txt x 07786200117
1741,0,want pleas insid outsid bedroom
1742,0,ey calm downon theacus itxt u co iwana know wotu r doin thew end haventcn u age ring ur up4 neth sat love j xxx
1743,0,love wine dine ladi
1744,1,someon conact date servic enter phone fanci find call landlin 09111030116 pobox12n146tf15
1745,0,iåõm cool ta luv v tire 2 caus doin load plan wk got social servic inspect nurseri take care spk sn x
1746,0,know account detail ask mom send mom reach
1747,0,think u wrong number
1748,0,feel alway happi slowli becom habit amp final becom part life follow happi morn amp happi day
1749,0,b late love mum
1750,0,got mail panren paru
1751,0,think chuckin ur red green n black trainner 2 save carryin bac train
1752,0,give one miss number pleas
1753,0,ju came back fr lunch wif si u leh
1754,0,schedul next week town weekend
1755,0,realli good dhanush rock
1756,0,lmao ok wont need u hair anymor
1757,0,miss ya need ya want ya love ya
1758,0,sorri free
1759,0,u ever get song stuck head reason go away til u listen like 5 time
1760,0,nt yet chikku simpl habba hw abt u
1761,0,got ur mail dileep thank muchand look forward lot support less contact rememb one venugop mention tomorrow late shall tri come till goodnight dear
1762,0,sometim heart remembr someon much forget someon soon bcoz heart like everyon like one rememb everytim bslvyl
1763,0,joy father john john name joy father mandan
1764,1,hi 07734396839 ibh custom loyalti offer new nokia6600 mobil å 10 txtauction txt word start 81151 get 4t
1765,0,hi yiju regard 3230 textbook intro algorithm second edit sell 50
1766,1,sm auction nokia 7250i get win free auction take part send nokia 86021 hg suite342 2land row w1jhl 16
1767,0,k want us come
1768,0,littl difficult simpl way enter place
1769,0,ha us e thing got tv 2 watch u thk 2 go tonight u alreadi haf smth mind
1770,0,dont show far put new pictur facebook
1771,0,watch tv got new job
1772,0,good afternoon sexi bun goe job search wake first thought alway love wish fine happi know ador
1773,0,come whatev want
1774,0,ok chikku 1 favourit song
1775,0,u see post facebook
1776,1,call freephon 0800 542 0578
1777,1,buy space invad 4 chanc 2 win orig arcad game consol press 0 game arcad std wap charg see o2 co uk game 4 term set purchas
1780,1,big brother alert comput select u 10k cash 150 voucher call 09064018838 ntt po box cro1327 18 bt landlin cost 150ppm mobil vari
1781,0,oh well c u later
1782,0,uncl atlanta wish guy great semest
1783,0,dear free messag without recharg hi hi hi
1785,0,dun believ u thk u told
1786,0,know god creat gap finger one made come amp fill gap hold hand love
1787,0,ye sura sun tv lol
1788,0,arun u transfr amt
1789,0,takin shower yeah leav done
1790,0,work eye philosophi text u later bit free chat
1791,0,u havenåõt lost ill alway b 4u didnåõt intend 2 hurt u never knew u felt iwa marin thatåõ itried2tel urmom careabout u
1792,1,win winner mr foley ipod excit prize soon keep eye ur mobil visit www win 82050 co uk
1793,0,bad girl still rememb
1794,0,much gave morn
1795,0,hope alright babe worri might felt bit despar learn job fake wait come back love
1796,0,hey tell blake address carlo want meet got lost answer phone
1797,0,get opinion someth first
1798,0,one week leav put know time
1799,0,hit move
1800,0,excel spent lt gt year air forc iraq afghanistan stabl honest like travel
1801,0,wan na watch movi
1802,0,ok lor thanx ìï school
1803,0,class get text
1804,0,bu leav lt gt
1805,0,god bless get good sleep dear pray
1806,1,today voda number end 1225 select receiv å 50award match pleas call 08712300220 quot claim code 3100 standard rate app
1807,0,nice day today love dearli
1808,0,aiyo bit pai seh ì_ noe scare dun rem die hee becom better lookin oredi leh
1809,0,aight ask roommat
1810,0,what hous beer
1811,0,ì_ wan 2 meet n combin part da rest da project go
1812,0,get ticket 4 walsal tue 6 th march mate get sat ill pay treat want 2 go txt bak terri
1813,0,ye chat
1814,0,hi jess dont know work call u im home eve xxx
1815,0,sian aft meet supervisor got work 2 liao u work
1816,0,go write ccna exam week
1817,0,well watch shrek 3d b
1818,0,much dirti fellow
1819,0,dunno dat wat told ok lor
1820,0,probabl tomorrow even later tonight someth go
1821,0,say die man feel sad go want know would probabl gone late night
1822,0,think lift one
1823,0,u dun wan u dun like alreadi ah wat u still eat
1824,0,sent ur email id soon
1826,0,dude teresa hope okay didnt hear peopl call receiv packag sinc dec lt gt thot ld like know fantast year best read plu realli realli bam first aid usml work done
1827,0,hey gorgeou man work mobil number good one babe squishi mwah
1829,1,hottest pic straight phone see get wet want xx text pic 89555 txt cost 150p textoper g696ga 18 xxx
1830,0,way stay oh
1831,0,hello thanx take call got job start monday
1832,0,time ur flight tmr
1833,0,come
1834,0,rather promin bite mark right cheek
1835,0,septemb
1836,0,wet right
1837,0,husband
1838,1,hack chat get backdoor entri 121 chat room fraction cost repli neo69 call 09050280520 subscrib 25p pm dp bcm box 8027 ldn wc1n3xx
1839,0,norm tomorrow finish 4 15 co st test need sort librari stuff point tomo got letter today access til end march better get move
1840,0,yeah got list u joanna feel realli anti social
1841,0,offic na
1842,0,comingdown later
1843,0,super da good replac murali
1844,0,da good good player unsold
1845,0,hi u want join st later meet five call u class
1846,0,engalnd telli decid let watch mia elliot kiss damn
1847,1,free nokia motorola upto 12mth 1 2price linerent 500 free x net min 100txt mth free b tooth call mobileupd8 08001950382 call 2optout d3wv
1848,0,dont want hear philosophi say happen
1849,0,got job wipro get everi thing life 2 3 year
1850,0,cant get da laptop matric card wif ì_ lei
1851,0,dunno da next show aft 6 850 toa payoh got 650
